ID,IBM,DATA,Status Atual
30060,1023683,1/7/2020,PRODUTIVO
15237,1023684,2/10/2018,PRODUTIVO
17808,1023686,21/1/2019,DESATIVADO
30285,1023687,9/7/2020,PRODUTIVO
6549,1023689,10/11/2017,PRODUTIVO
30458,1023691,15/7/2020,PRODUTIVO
31198,1023692,7/8/2020,PRODUTIVO
4051,1023695,30/8/2017,PRODUTIVO
9453,1023697,8/2/2018,PRODUTIVO
30051,1023699,1/7/2020,PRODUTIVO
4854,1023700,20/9/2017,PRODUTIVO
30635,1023702,22/7/2020,PRODUTIVO
1345,1023705,12/7/2017,PRODUTIVO
2350,1023706,28/7/2017,PRODUTIVO
30500,1023707,17/7/2020,PRODUTIVO
32326,1023708,6/10/2020,PRODUTIVO
646,1023710,14/6/2017,PRODUTIVO
3436,1023713,18/8/2017,PRODUTIVO
6071,1023717,25/10/2017,PRODUTIVO
30383,1023720,14/7/2020,PRODUTIVO
839,1023721,22/6/2017,DESATIVADO
2232,1023724,6/7/2017,PRODUTIVO
39940,1023729,28/7/2021,PRODUTIVO
31571,1023731,25/8/2020,PRODUTIVO
3554,1023732,21/8/2017,PRODUTIVO
30248,1023733,8/7/2020,PRODUTIVO
30299,1023734,9/7/2020,PRODUTIVO
30572,1023735,21/7/2020,PRODUTIVO
30193,1023740,6/7/2020,PRODUTIVO
31704,1023742,1/9/2020,PRODUTIVO
31212,1023743,7/8/2020,PRODUTIVO
30493,1023744,17/7/2020,PRODUTIVO
5783,1023745,16/10/2017,PRODUTIVO
29880,1023747,24/6/2020,PRODUTIVO
42247,1023750,3/11/2021,PRODUTIVO
31456,1023752,19/8/2020,PRODUTIVO
2711,1023754,3/8/2017,PRODUTIVO
39960,1023755,28/7/2021,PRODUTIVO
30366,1023758,13/7/2020,PRODUTIVO
24466,1023760,28/10/2019,PRODUTIVO
39356,1023761,30/6/2021,PRODUTIVO
31289,1023765,11/8/2020,PRODUTIVO
5895,1023767,19/10/2017,PRODUTIVO
699,1023771,20/6/2017,DESATIVADO
1612,1023774,18/7/2017,PRODUTIVO
10166,1023776,2/3/2018,DESATIVADO
118,1023778,19/5/2017,PRODUTIVO
30515,1023781,17/7/2020,PRODUTIVO
29760,1023783,19/6/2020,PRODUTIVO
30715,1023786,24/7/2020,PRODUTIVO
2704,1023787,3/8/2017,PRODUTIVO
34537,1023789,25/1/2021,PRODUTIVO
4094,1023790,30/8/2017,PRODUTIVO
7384,1023792,12/12/2017,PRODUTIVO
1747,1023794,20/7/2017,PRODUTIVO
30754,1023797,27/7/2020,DESATIVADO
30746,1023798,27/7/2020,PRODUTIVO
24331,1023800,17/10/2019,PRODUTIVO
313,1023802,6/6/2017,DESATIVADO
32344,1023804,7/10/2020,DESATIVADO
32153,1023806,28/9/2020,PRODUTIVO
29451,1023807,14/5/2020,PRODUTIVO
3738,1023808,24/8/2017,PRODUTIVO
30362,1023813,13/7/2020,PRODUTIVO
7049,1023820,29/11/2017,PRODUTIVO
7050,1023821,29/11/2017,PRODUTIVO
9854,1023822,22/2/2018,PRODUTIVO
40582,1023825,25/8/2021,PRODUTIVO
7051,1023827,29/11/2017,DESATIVADO
6192,1023828,26/10/2017,PRODUTIVO
7558,1023829,13/12/2017,PRODUTIVO
30003,1023832,30/6/2020,PRODUTIVO
9789,1023833,20/2/2018,PRODUTIVO
32458,1023834,15/10/2020,PRODUTIVO
933,1023835,22/5/2017,PRODUTIVO
112,1023836,17/5/2017,PRODUTIVO
26748,1023837,20/2/2020,PRODUTIVO
38646,1023839,2/6/2021,PRODUTIVO
34220,1023840,12/1/2021,PRODUTIVO
24327,1023841,17/10/2019,PRODUTIVO
31480,1023842,20/8/2020,PRODUTIVO
1119,1023843,30/6/2017,PRODUTIVO
31811,1023848,8/9/2020,PRODUTIVO
30086,1023849,2/7/2020,PRODUTIVO
34512,1023852,22/1/2021,PRODUTIVO
1190,1023854,4/7/2017,DESATIVADO
7165,1023855,4/12/2017,PRODUTIVO
13739,1023856,2/8/2018,PRODUTIVO
23807,1023857,4/9/2019,PRODUTIVO
29609,1023862,5/6/2020,PRODUTIVO
30457,1023863,15/7/2020,PRODUTIVO
837,1023865,22/6/2017,PRODUTIVO
2118,1023867,8/6/2017,PRODUTIVO
1125,1023868,30/6/2017,DESATIVADO
7895,1023869,26/12/2017,PRODUTIVO
31890,1023870,11/9/2020,PRODUTIVO
32130,1023873,25/9/2020,PRODUTIVO
26708,1023875,18/2/2020,PRODUTIVO
26945,1023876,3/3/2020,PRODUTIVO
3982,1023878,29/8/2017,PRODUTIVO
1300,1023880,10/7/2017,PRODUTIVO
27079,1023882,10/3/2020,PRODUTIVO
124,1023883,23/5/2017,PRODUTIVO
1366,1023884,13/7/2017,PRODUTIVO
29494,1023885,20/5/2020,PRODUTIVO
31042,1023886,3/8/2020,PRODUTIVO
39412,1023888,2/7/2021,PRODUTIVO
13552,1023889,24/7/2018,PRODUTIVO
29359,1023890,30/4/2020,PRODUTIVO
1022,1023891,27/6/2017,DESATIVADO
11910,1023893,24/4/2018,PRODUTIVO
647,1023896,14/6/2017,PRODUTIVO
7053,1023899,29/11/2017,PRODUTIVO
30088,1023902,2/7/2020,PRODUTIVO
8439,1023910,12/1/2018,PRODUTIVO
5668,1023911,9/10/2017,PRODUTIVO
30432,1023912,15/7/2020,PRODUTIVO
29623,1023914,8/6/2020,PRODUTIVO
2480,1023916,31/7/2017,PRODUTIVO
29912,1023938,25/6/2020,PRODUTIVO
183,1023939,31/5/2017,PRODUTIVO
30037,1023950,1/7/2020,PRODUTIVO
5621,1023953,6/10/2017,DESATIVADO
38866,1023954,10/6/2021,PRODUTIVO
1521,1023959,17/7/2017,PRODUTIVO
22427,1023960,24/6/2019,PRODUTIVO
31199,1023963,7/8/2020,PRODUTIVO
30716,1023966,24/7/2020,SUSPENSO
31882,1023969,11/9/2020,PRODUTIVO
37306,1023970,6/4/2021,PRODUTIVO
30474,1023980,16/7/2020,PRODUTIVO
30155,1023982,3/7/2020,PRODUTIVO
30513,1023986,17/7/2020,PRODUTIVO
1310,1023988,10/7/2017,PRODUTIVO
6181,1023989,26/10/2017,PRODUTIVO
4811,1023997,19/9/2017,PRODUTIVO
30328,1023998,10/7/2020,PRODUTIVO
7966,1024002,28/12/2017,PRODUTIVO
849,1024010,23/6/2017,PRODUTIVO
31460,1024015,19/8/2020,PRODUTIVO
2344,1024018,28/7/2017,PRODUTIVO
734,1024019,20/6/2017,PRODUTIVO
771,1024033,20/6/2017,PRODUTIVO
39579,1024036,9/7/2021,PRODUTIVO
1301,1024037,10/7/2017,PRODUTIVO
107,1024038,5/6/2017,PRODUTIVO
1946,1024039,25/7/2017,PRODUTIVO
17638,1024051,14/1/2019,PRODUTIVO
11457,1024055,10/4/2018,PRODUTIVO
30792,1024059,28/7/2020,PRODUTIVO
24337,1024068,17/10/2019,PRODUTIVO
2559,1024070,1/8/2017,PRODUTIVO
4744,1024074,18/9/2017,PRODUTIVO
31316,1024075,12/8/2020,PRODUTIVO
32101,1024078,24/9/2020,PRODUTIVO
29923,1024079,26/6/2020,PRODUTIVO
4278,1024082,4/9/2017,DESATIVADO
5911,1024084,19/10/2017,DESATIVADO
4705,1024085,15/9/2017,DESATIVADO
6226,1024086,27/10/2017,PRODUTIVO
6019,1024087,23/10/2017,DESATIVADO
780,1024093,21/6/2017,PRODUTIVO
29764,1024096,19/6/2020,PRODUTIVO
3552,1024098,21/8/2017,PRODUTIVO
31483,1024101,20/8/2020,PRODUTIVO
836,1024112,22/6/2017,DESATIVADO
235,1024117,6/6/2017,PRODUTIVO
2365,1024122,28/7/2017,PRODUTIVO
299,1024123,2/6/2017,PRODUTIVO
1117,1024124,30/6/2017,PRODUTIVO
6045,1024125,24/10/2017,PRODUTIVO
7059,1024126,29/11/2017,PRODUTIVO
12340,1024152,9/5/2018,PRODUTIVO
31650,1024172,28/8/2020,PRODUTIVO
2565,1024176,1/8/2017,PRODUTIVO
1525,1024177,17/7/2017,PRODUTIVO
7060,1024178,29/11/2017,PRODUTIVO
7929,1024182,28/12/2017,PRODUTIVO
14113,1024183,16/8/2018,PRODUTIVO
7073,1024192,29/11/2017,DESATIVADO
13516,1024195,21/7/2018,PRODUTIVO
5772,1024197,16/10/2017,PRODUTIVO
30046,1024206,1/7/2020,PRODUTIVO
7454,1024209,12/12/2017,PRODUTIVO
191,1024213,5/6/2017,PRODUTIVO
31622,1024227,27/8/2020,PRODUTIVO
30429,1024229,15/7/2020,PRODUTIVO
30831,1024231,29/7/2020,PRODUTIVO
3336,1024238,17/8/2017,PRODUTIVO
7398,1024245,12/12/2017,PRODUTIVO
30308,1024254,9/7/2020,DESATIVADO
1985,1024257,26/7/2017,PRODUTIVO
29711,1024259,17/6/2020,PRODUTIVO
7955,1024260,28/12/2017,PRODUTIVO
30856,1024271,30/7/2020,PRODUTIVO
30832,1024277,29/7/2020,PRODUTIVO
10534,1024278,15/3/2018,DESATIVADO
30755,1024291,27/7/2020,PRODUTIVO
4591,1024308,12/9/2017,DESATIVADO
9694,1024310,16/2/2018,PRODUTIVO
9887,1024312,22/2/2018,PRODUTIVO
32620,1024315,23/10/2020,SUSPENSO
30559,1024316,21/7/2020,PRODUTIVO
458,1024329,2/5/2017,PRODUTIVO
2888,1024352,8/8/2017,DESATIVADO
39810,1024354,21/7/2021,PRODUTIVO
26755,1024358,20/2/2020,PRODUTIVO
2870,1024361,7/8/2017,DESATIVADO
30456,1024364,15/7/2020,PRODUTIVO
12194,1024377,4/5/2018,PRODUTIVO
11742,1024378,17/4/2018,PRODUTIVO
2886,1024386,8/8/2017,PRODUTIVO
4570,1024392,12/9/2017,PRODUTIVO
29612,1024395,5/6/2020,PRODUTIVO
10331,1024400,9/3/2018,PRODUTIVO
33207,1024405,3/12/2020,SUSPENSO
31794,1024406,4/9/2020,SUSPENSO
1051,1024413,27/6/2017,PRODUTIVO
2930,1024414,8/8/2017,DESATIVADO
2233,1024417,6/7/2017,PRODUTIVO
31755,1024421,3/9/2020,PRODUTIVO
5132,1024423,27/9/2017,PRODUTIVO
31607,1024425,26/8/2020,PRODUTIVO
9670,1024432,16/2/2018,PRODUTIVO
3977,1024433,29/8/2017,PRODUTIVO
6386,1024436,6/11/2017,PRODUTIVO
2357,1024438,28/7/2017,DESATIVADO
11274,1024447,4/4/2018,PRODUTIVO
4745,1024448,18/9/2017,PRODUTIVO
636,1024449,14/6/2017,DESATIVADO
7445,1024456,12/12/2017,PRODUTIVO
565,1024457,8/6/2017,PRODUTIVO
34842,1024458,3/2/2021,PRODUTIVO
41,1024467,2/6/2017,PRODUTIVO
6210,1024474,26/10/2017,PRODUTIVO
2604,1024484,31/7/2017,PRODUTIVO
1256,1024485,7/7/2017,PRODUTIVO
10792,1024486,23/3/2018,PRODUTIVO
36483,1024490,24/2/2021,PRODUTIVO
845,1024495,22/6/2017,PRODUTIVO
2262,1024501,26/7/2017,PRODUTIVO
29794,1024504,22/6/2020,PRODUTIVO
805,1024505,21/6/2017,PRODUTIVO
3805,1024507,25/8/2017,PRODUTIVO
6,1024508,30/5/2017,PRODUTIVO
15623,1024509,18/10/2018,DESATIVADO
1073,1024510,28/6/2017,PRODUTIVO
95,1024515,2/6/2017,PRODUTIVO
324,1024517,7/6/2017,PRODUTIVO
32643,1024520,26/10/2020,PRODUTIVO
42017,1024527,25/10/2021,PRODUTIVO
32262,1024529,1/10/2020,PRODUTIVO
39869,1024530,23/7/2021,PRODUTIVO
704,1024547,20/6/2017,PRODUTIVO
30099,1024548,2/7/2020,PRODUTIVO
325,1024556,7/6/2017,PRODUTIVO
7180,1024559,4/12/2017,PRODUTIVO
29904,1024561,25/6/2020,PRODUTIVO
6063,1024567,25/10/2017,PRODUTIVO
34450,1024568,20/1/2021,DESATIVADO
2800,1024570,4/8/2017,PRODUTIVO
5682,1024572,10/10/2017,PRODUTIVO
31941,1024576,16/9/2020,PRODUTIVO
1712,1024578,20/7/2017,SUSPENSO
30300,1024593,9/7/2020,PRODUTIVO
2885,1024612,8/8/2017,PRODUTIVO
7465,1024635,12/12/2017,PRODUTIVO
30324,1024636,10/7/2020,PRODUTIVO
283,1024638,1/6/2017,PRODUTIVO
196,1024650,5/6/2017,DESATIVADO
9176,1024651,1/2/2018,DESATIVADO
5343,1024657,4/10/2017,PRODUTIVO
7596,1024662,14/12/2017,PRODUTIVO
31396,1024674,17/8/2020,PRODUTIVO
1491,1024677,12/7/2017,PRODUTIVO
9096,1024680,31/1/2018,PRODUTIVO
30713,1024681,24/7/2020,DESATIVADO
7427,1024691,12/12/2017,PRODUTIVO
30566,1024692,21/7/2020,PRODUTIVO
1444,1024706,14/7/2017,DESATIVADO
31705,1024714,1/9/2020,PRODUTIVO
38218,1024723,13/5/2021,PRODUTIVO
29490,1024730,20/5/2020,PRODUTIVO
731,1024746,20/6/2017,PRODUTIVO
3568,1024750,21/8/2017,SUSPENSO
29996,1024751,30/6/2020,PRODUTIVO
30052,1024772,1/7/2020,PRODUTIVO
1297,1024787,10/7/2017,DESATIVADO
5337,1024797,4/10/2017,PRODUTIVO
3192,1024798,15/8/2017,PRODUTIVO
22598,1024807,3/7/2019,PRODUTIVO
24448,1024810,25/10/2019,PRODUTIVO
30411,1024815,14/7/2020,PRODUTIVO
1505,1024817,17/7/2017,DESATIVADO
176,1024821,31/5/2017,PRODUTIVO
29693,1024822,16/6/2020,PRODUTIVO
29758,1024824,19/6/2020,PRODUTIVO
30462,1024825,15/7/2020,PRODUTIVO
4921,1024834,21/9/2017,PRODUTIVO
341,1024836,8/6/2017,PRODUTIVO
34456,1024837,20/1/2021,SUSPENSO
1877,1024838,24/7/2017,PRODUTIVO
151,1024839,29/5/2017,PRODUTIVO
24325,1024844,17/10/2019,DESATIVADO
4414,1024846,6/9/2017,PRODUTIVO
34033,1024847,7/1/2021,PRODUTIVO
34187,1024852,11/1/2021,PRODUTIVO
32386,1024854,9/10/2020,PRODUTIVO
4381,1024855,5/9/2017,PRODUTIVO
11005,1024856,28/3/2018,PRODUTIVO
4146,1024859,31/8/2017,DESATIVADO
7893,1024873,26/12/2017,PRODUTIVO
30442,1024878,15/7/2020,DESATIVADO
30468,1024886,16/7/2020,PRODUTIVO
31713,1024888,1/9/2020,PRODUTIVO
42193,1024893,29/10/2021,PRODUTIVO
51,1024895,2/6/2017,PRODUTIVO
30253,1024906,8/7/2020,PRODUTIVO
1880,1024920,24/7/2017,PRODUTIVO
1168,1024933,3/7/2017,PRODUTIVO
31153,1024939,5/8/2020,PRODUTIVO
88,1024941,2/6/2017,PRODUTIVO
30348,1024950,13/7/2020,PRODUTIVO
34416,1024951,19/1/2021,PRODUTIVO
30038,1024955,1/7/2020,PRODUTIVO
2235,1024971,6/7/2017,DESATIVADO
3268,1024984,16/8/2017,DESATIVADO
11734,1024989,17/4/2018,PRODUTIVO
9385,1025006,7/2/2018,PRODUTIVO
39557,1025007,8/7/2021,PRODUTIVO
10641,1025023,16/3/2018,PRODUTIVO
30063,1025037,1/7/2020,PRODUTIVO
29692,1025039,16/6/2020,PRODUTIVO
31923,1025043,15/9/2020,PRODUTIVO
5790,1025045,16/10/2017,PRODUTIVO
3664,1025064,23/8/2017,DESATIVADO
30514,1025066,17/7/2020,DESATIVADO
631,1025083,14/6/2017,PRODUTIVO
30154,1025087,3/7/2020,PRODUTIVO
42155,1025102,28/10/2021,PRODUTIVO
1488,1025106,12/7/2017,PRODUTIVO
5297,1025120,3/10/2017,DESATIVADO
12191,1025124,4/5/2018,PRODUTIVO
4364,1025127,5/9/2017,PRODUTIVO
42221,1025135,1/11/2021,PRODUTIVO
2236,1025150,6/7/2017,DESATIVADO
31582,1025178,25/8/2020,PRODUTIVO
30323,1025181,10/7/2020,PRODUTIVO
30735,1025183,27/7/2020,PRODUTIVO
30693,1025188,24/7/2020,DESATIVADO
30294,1025189,9/7/2020,PRODUTIVO
4703,1025201,15/9/2017,DESATIVADO
32450,1025203,15/10/2020,PRODUTIVO
6970,1025204,28/11/2017,DESATIVADO
30240,1025205,8/7/2020,PRODUTIVO
29885,1025211,24/6/2020,PRODUTIVO
7387,1025212,12/12/2017,PRODUTIVO
42219,1025213,1/11/2021,PRODUTIVO
3838,1025218,25/8/2017,PRODUTIVO
8557,1025221,17/1/2018,DESATIVADO
38935,1025231,14/6/2021,PRODUTIVO
29796,1025233,22/6/2020,PRODUTIVO
38119,1025239,11/5/2021,PRODUTIVO
22479,1025248,26/6/2019,DESATIVADO
11480,1025255,10/4/2018,SUSPENSO
38409,1025260,21/5/2021,PRODUTIVO
37009,1025267,19/3/2021,PRODUTIVO
6783,1025291,21/11/2017,PRODUTIVO
3512,1025299,19/8/2017,PRODUTIVO
30793,1025303,28/7/2020,DESATIVADO
2714,1025305,3/8/2017,PRODUTIVO
29931,1025306,26/6/2020,PRODUTIVO
160,1025319,29/5/2017,PRODUTIVO
703,1025321,20/6/2017,DESATIVADO
30255,1025322,8/7/2020,PRODUTIVO
5662,1025330,9/10/2017,PRODUTIVO
363,1025337,8/6/2017,PRODUTIVO
30317,1025340,9/7/2020,PRODUTIVO
3894,1025347,28/8/2017,PRODUTIVO
10680,1025350,19/3/2018,DESATIVADO
113,1025352,24/5/2017,PRODUTIVO
1878,1025355,24/7/2017,PRODUTIVO
732,1025371,20/6/2017,PRODUTIVO
2471,1025378,31/7/2017,PRODUTIVO
4833,1025420,19/9/2017,PRODUTIVO
632,1025428,14/6/2017,PRODUTIVO
30737,1025433,27/7/2020,PRODUTIVO
30738,1025434,27/7/2020,SUSPENSO
30785,1025435,28/7/2020,SUSPENSO
30786,1025440,28/7/2020,SUSPENSO
30787,1025441,28/7/2020,SUSPENSO
4380,1025462,5/9/2017,PRODUTIVO
3984,1025463,29/8/2017,PRODUTIVO
40632,1025466,27/8/2021,PRODUTIVO
30530,1025479,20/7/2020,PRODUTIVO
14757,1025492,16/9/2018,PRODUTIVO
2474,1025516,31/7/2017,PRODUTIVO
21555,1025517,29/4/2019,PRODUTIVO
31113,1025525,4/8/2020,SUSPENSO
33818,1025528,30/12/2020,PRODUTIVO
4843,1025556,20/9/2017,PRODUTIVO
30475,1025560,16/7/2020,PRODUTIVO
1311,1025565,10/7/2017,DESATIVADO
36901,1025571,15/3/2021,PRODUTIVO
1721,1025586,20/7/2017,DESATIVADO
4917,1025602,21/9/2017,PRODUTIVO
9476,1025628,9/2/2018,PRODUTIVO
5554,1025634,6/10/2017,PRODUTIVO
3005,1025635,10/8/2017,PRODUTIVO
30496,1025657,17/7/2020,PRODUTIVO
29708,1025660,17/6/2020,PRODUTIVO
38667,1025663,4/6/2021,PRODUTIVO
9282,1025665,5/2/2018,PRODUTIVO
30403,1025672,14/7/2020,PRODUTIVO
30682,1025673,24/7/2020,PRODUTIVO
31802,1025679,8/9/2020,PRODUTIVO
5775,1025700,16/10/2017,DESATIVADO
16232,1025710,13/11/2018,PRODUTIVO
29899,1025711,25/6/2020,PRODUTIVO
2361,1025834,28/7/2017,PRODUTIVO
9966,1025836,23/2/2018,PRODUTIVO
7425,1025840,12/12/2017,DESATIVADO
11001,1027349,28/3/2018,PRODUTIVO
42154,1027371,28/10/2021,PRODUTIVO
29493,1027375,20/5/2020,PRODUTIVO
30301,1027407,9/7/2020,PRODUTIVO
31207,1027415,7/8/2020,PRODUTIVO
1609,1027420,18/7/2017,PRODUTIVO
30256,1027422,8/7/2020,PRODUTIVO
114,1027436,23/5/2017,PRODUTIVO
29800,1027449,22/6/2020,PRODUTIVO
11278,1027463,4/4/2018,PRODUTIVO
31457,1027521,19/8/2020,PRODUTIVO
723,1027525,20/6/2017,PRODUTIVO
30624,1027531,22/7/2020,PRODUTIVO
3129,1027538,14/8/2017,PRODUTIVO
4526,1027546,12/9/2017,DESATIVADO
24379,1027550,18/10/2019,DESATIVADO
30401,1027636,14/7/2020,PRODUTIVO
12334,1027662,9/5/2018,PRODUTIVO
3054,1027687,11/8/2017,PRODUTIVO
3872,1027700,28/8/2017,DESATIVADO
29678,1027705,12/6/2020,PRODUTIVO
1973,1027711,24/7/2017,PRODUTIVO
29159,1027714,1/4/2020,PRODUTIVO
2149,1027770,19/6/2017,PRODUTIVO
5287,1027782,3/10/2017,DESATIVADO
3637,1028222,22/8/2017,PRODUTIVO
41080,1028223,16/9/2021,PRODUTIVO
1307,1028232,10/7/2017,PRODUTIVO
7283,1028240,7/12/2017,PRODUTIVO
161,1028241,25/5/2017,PRODUTIVO
30182,1028246,6/7/2020,PRODUTIVO
26906,1028247,2/3/2020,PRODUTIVO
3603,1028248,22/8/2017,PRODUTIVO
2368,1028256,28/7/2017,PRODUTIVO
30816,1028258,29/7/2020,PRODUTIVO
6418,1028261,7/11/2017,PRODUTIVO
10507,1028263,14/3/2018,PRODUTIVO
11854,1028265,20/4/2018,PRODUTIVO
1091,1028267,29/6/2017,PRODUTIVO
9810,1028270,20/2/2018,DESATIVADO
5951,1028271,20/10/2017,DESATIVADO
4061,1028274,30/8/2017,PRODUTIVO
4150,1028284,31/8/2017,PRODUTIVO
8668,1028300,19/1/2018,PRODUTIVO
30017,1028308,30/6/2020,PRODUTIVO
6273,1028314,30/10/2017,PRODUTIVO
31413,1028317,18/8/2020,PRODUTIVO
39961,1028319,28/7/2021,SUSPENSO
135,1028323,23/5/2017,DESATIVADO
42448,1028326,5/11/2021,PRODUTIVO
38715,1028330,7/6/2021,DESATIVADO
4140,1028344,31/8/2017,PRODUTIVO
1332,1028345,11/7/2017,PRODUTIVO
31978,1028354,17/9/2020,DESATIVADO
530,1028356,19/5/2017,PRODUTIVO
30331,1028358,10/7/2020,PRODUTIVO
30183,1028359,6/7/2020,PRODUTIVO
31484,1028366,20/8/2020,PRODUTIVO
30286,1028367,9/7/2020,PRODUTIVO
31417,1028368,18/8/2020,PRODUTIVO
30796,1028370,28/7/2020,PRODUTIVO
5350,1028381,4/10/2017,PRODUTIVO
32184,1028389,29/9/2020,PRODUTIVO
3007,1028392,10/8/2017,PRODUTIVO
4575,1028401,12/9/2017,PRODUTIVO
29611,1028404,5/6/2020,PRODUTIVO
31151,1028407,5/8/2020,PRODUTIVO
10706,1028411,20/3/2018,PRODUTIVO
2512,1028425,31/7/2017,PRODUTIVO
22518,1028429,1/7/2019,SUSPENSO
31805,1028430,8/9/2020,PRODUTIVO
2154,1028440,20/6/2017,PRODUTIVO
2374,1028468,28/7/2017,PRODUTIVO
34270,1028469,13/1/2021,PRODUTIVO
1267,1028470,7/7/2017,PRODUTIVO
31714,1028471,1/9/2020,PRODUTIVO
9380,1028473,7/2/2018,PRODUTIVO
1188,1028475,4/7/2017,DESATIVADO
26941,1028477,3/3/2020,PRODUTIVO
1675,1028479,19/7/2017,PRODUTIVO
505,1028481,10/5/2017,PRODUTIVO
2925,1028484,7/8/2017,PRODUTIVO
7013,1028486,29/11/2017,DESATIVADO
10826,1028488,26/3/2018,PRODUTIVO
7669,1028493,18/12/2017,DESATIVADO
31570,1028529,25/8/2020,PRODUTIVO
30332,1028538,10/7/2020,PRODUTIVO
7206,1028540,5/12/2017,PRODUTIVO
30463,1028556,15/7/2020,PRODUTIVO
30413,1028559,14/7/2020,PRODUTIVO
24455,1028575,25/10/2019,DESATIVADO
30697,1028590,24/7/2020,PRODUTIVO
7595,1028597,14/12/2017,PRODUTIVO
32561,1028627,21/10/2020,PRODUTIVO
31388,1028641,17/8/2020,DESATIVADO
12101,1028651,30/4/2018,PRODUTIVO
30443,1028657,15/7/2020,PRODUTIVO
42579,1028663,16/11/2021,PRODUTIVO
5493,1028666,5/10/2017,PRODUTIVO
31973,1028680,17/9/2020,PRODUTIVO
33294,1028681,8/12/2020,PRODUTIVO
4490,1029809,10/9/2017,PRODUTIVO
42027,1029829,25/10/2021,PRODUTIVO
30107,1029915,2/7/2020,SUSPENSO
2763,1029934,4/8/2017,PRODUTIVO
7953,1030062,28/12/2017,PRODUTIVO
12096,1030232,30/4/2018,PRODUTIVO
4754,1030306,18/9/2017,PRODUTIVO
1308,1030375,10/7/2017,PRODUTIVO
5129,1030389,27/9/2017,DESATIVADO
3122,1030425,14/8/2017,PRODUTIVO
27081,1030426,10/3/2020,PRODUTIVO
411,1030429,9/6/2017,DESATIVADO
12714,1030430,4/6/2018,PRODUTIVO
11173,1030439,3/4/2018,PRODUTIVO
14297,1030445,23/8/2018,PRODUTIVO
29208,1030511,8/4/2020,PRODUTIVO
31385,1030515,17/8/2020,PRODUTIVO
2276,1030519,27/7/2017,DESATIVADO
7255,1030521,7/12/2017,PRODUTIVO
31608,1030526,26/8/2020,PRODUTIVO
2931,1030527,8/8/2017,DESATIVADO
8746,1030528,23/1/2018,PRODUTIVO
1760,1030531,21/7/2017,PRODUTIVO
31234,1030534,10/8/2020,PRODUTIVO
41389,1030538,27/9/2021,PRODUTIVO
10799,1030542,23/3/2018,PRODUTIVO
31573,1030544,25/8/2020,PRODUTIVO
2842,1030545,7/8/2017,DESATIVADO
3746,1030547,24/8/2017,PRODUTIVO
1510,1030550,17/7/2017,PRODUTIVO
40090,1030554,3/8/2021,PRODUTIVO
1693,1030558,19/7/2017,PRODUTIVO
4167,1030566,31/8/2017,PRODUTIVO
29606,1030573,4/6/2020,PRODUTIVO
5301,1030574,3/10/2017,PRODUTIVO
3795,1030587,25/8/2017,PRODUTIVO
31290,1030588,11/8/2020,PRODUTIVO
32052,1030589,22/9/2020,PRODUTIVO
1836,1030609,17/7/2017,PRODUTIVO
9315,1030613,5/2/2018,PRODUTIVO
37097,1030635,24/3/2021,PRODUTIVO
1367,1030666,13/7/2017,PRODUTIVO
32286,1030769,2/10/2020,PRODUTIVO
30604,1030772,22/7/2020,PRODUTIVO
3796,1030780,25/8/2017,PRODUTIVO
8814,1030782,25/1/2018,PRODUTIVO
1033,1030783,27/6/2017,DESATIVADO
20964,1030787,18/3/2019,PRODUTIVO
29659,1030790,10/6/2020,PRODUTIVO
31757,1030793,3/9/2020,PRODUTIVO
31785,1030796,4/9/2020,PRODUTIVO
6047,1030797,24/10/2017,PRODUTIVO
32486,1030801,16/10/2020,DESATIVADO
6976,1030802,28/11/2017,DESATIVADO
29383,1030824,5/5/2020,PRODUTIVO
3050,1030828,11/8/2017,PRODUTIVO
3172,1030829,14/8/2017,PRODUTIVO
2123,1030832,7/6/2017,PRODUTIVO
32484,1030870,16/10/2020,PRODUTIVO
33037,1030871,24/11/2020,PRODUTIVO
30870,1030873,30/7/2020,PRODUTIVO
30628,1030895,22/7/2020,DESATIVADO
40054,1030896,2/8/2021,PRODUTIVO
2705,1030899,3/8/2017,PRODUTIVO
31018,1030900,31/7/2020,PRODUTIVO
31906,1030904,14/9/2020,PRODUTIVO
34579,1030921,26/1/2021,PRODUTIVO
150,1030932,26/5/2017,PRODUTIVO
32079,1030952,23/9/2020,PRODUTIVO
31604,1030971,26/8/2020,PRODUTIVO
30833,1030974,29/7/2020,PRODUTIVO
2993,1030978,10/8/2017,DESATIVADO
2767,1030992,4/8/2017,DESATIVADO
8774,1031044,24/1/2018,PRODUTIVO
11340,1031078,5/4/2018,PRODUTIVO
12707,1031108,4/6/2018,PRODUTIVO
7449,1031130,12/12/2017,PRODUTIVO
2742,1031136,4/8/2017,PRODUTIVO
16958,1031140,4/12/2018,PRODUTIVO
31266,1031141,11/8/2020,PRODUTIVO
1146,1031142,30/6/2017,PRODUTIVO
30404,1031156,14/7/2020,PRODUTIVO
5947,1031189,20/10/2017,PRODUTIVO
5917,1031190,19/10/2017,PRODUTIVO
5918,1031201,19/10/2017,PRODUTIVO
5949,1031236,20/10/2017,PRODUTIVO
1765,1031238,21/7/2017,PRODUTIVO
9081,1031265,30/1/2018,PRODUTIVO
31673,1031274,31/8/2020,PRODUTIVO
30476,1031285,16/7/2020,PRODUTIVO
4458,1031330,6/9/2017,PRODUTIVO
